date,city,temperature,humidity,wind_speed,pressure,condition
2024-09-08,Yavatmal,24.6,53.9,12.1,1004.2,Windy
2024-09-09,Ahmedabad,25.6,24.2,9.2,1002.9,Cloudy
2024-09-09,Akola,37.3,47.3,9.6,994.8,Sunny
2024-09-09,Amravati,29.3,48.7,10.3,1010.4,Sunny
2024-09-09,Bengaluru,21.5,63.0,8.1,1011.0,Cloudy
2024-09-09,Bhandara,34.3,51.6,2.6,1010.6,Foggy
2024-09-09,Chandrapur,33.0,46.6,13.6,1007.0,Cloudy
2024-09-09,Chennai,33.2,76.4,11.4,999.5,Rainy
2024-09-09,Delhi,29.6,65.1,19.3,1001.5,Partly Cloudy
2024-09-09,Gadchiroli,26.4,48.9,4.8,1016.0,Rainy
2024-09-09,Gondia,29.2,64.6,8.0,1006.5,Partly Cloudy
2024-09-09,Hyderabad,29.3,52.6,14.6,1001.8,Sunny
2024-09-09,Jaipur,21.3,39.9,17.2,1005.8,Partly Cloudy
2024-09-09,Kolkata,30.5,76.3,10.6,1011.8,Sunny
2024-09-09,Lucknow,22.7,53.2,4.9,1015.3,Sunny
2024-09-09,Mumbai,34.1,59.6,17.9,1005.0,Rainy
2024-09-09,Nagpur,31.1,43.0,18.0,1006.1,Partly Cloudy
2024-09-09,Pune,25.1,48.9,0.9,1017.3,Partly Cloudy
2024-09-09,Wardha,29.8,47.1,6.1,999.8,Foggy
2024-09-09,Washim,28.0,47.2,10.6,1008.6,Partly Cloudy
2024-09-09,Yavatmal,24.2,55.3,7.5,1014.4,Rainy
2024-09-10,Ahmedabad,37.0,54.4,9.0,1010.9,Windy
2024-09-10,Akola,33.9,53.1,3.1,993.8,Windy
2024-09-10,Amravati,35.3,33.5,10.9,1005.5,Cloudy
2024-09-10,Bengaluru,22.0,74.0,10.7,1014.1,Stormy
2024-09-10,Bhandara,30.2,44.7,10.9,1009.0,Stormy
2024-09-10,Chandrapur,37.0,50.2,14.8,1001.7,Sunny
2024-09-10,Chennai,30.2,78.6,18.2,1008.5,Partly Cloudy
2024-09-10,Delhi,28.7,48.1,15.1,1000.0,Partly Cloudy
2024-09-10,Gadchiroli,29.8,69.6,12.4,1007.1,Sunny
2024-09-10,Gondia,29.2,47.4,2.6,1006.8,Sunny
2024-09-10,Hyderabad,28.2,47.6,6.9,1002.0,Cloudy
2024-09-10,Jaipur,30.8,37.3,16.9,1004.2,Cloudy
2024-09-10,Kolkata,25.3,63.7,8.3,1014.4,Sunny
2024-09-10,Lucknow,30.4,53.2,0.0,1008.2,Sunny
2024-09-10,Mumbai,30.1,82.6,11.6,1005.1,Windy
2024-09-10,Nagpur,35.1,45.6,18.8,1009.0,Rainy
2024-09-10,Pune,24.2,72.0,9.9,1016.5,Sunny
2024-09-10,Wardha,32.4,50.1,6.5,1012.2,Rainy
2024-09-10,Washim,30.6,60.0,22.5,1009.3,Rainy
2024-09-10,Yavatmal,31.9,54.5,7.5,1006.9,Windy
2024-09-11,Ahmedabad,30.2,51.7,7.5,1006.1,Rainy
2024-09-11,Akola,35.7,44.8,11.8,1010.6,Cloudy
2024-09-11,Amravati,34.6,41.0,12.5,1008.8,Sunny
2024-09-11,Bengaluru,25.4,70.7,14.0,1013.1,Windy
2024-09-11,Bhandara,27.7,46.2,0.6,997.8,Foggy
2024-09-11,Chandrapur,33.1,65.3,14.2,1012.2,Sunny
2024-09-11,Chennai,30.7,66.3,23.1,1009.8,Rainy
2024-09-11,Delhi,27.8,62.8,14.2,1004.8,Foggy
2024-09-11,Gadchiroli,34.3,62.4,13.9,1008.1,Rainy
2024-09-11,Gondia,27.4,61.8,7.2,1003.0,Rainy
2024-09-11,Hyderabad,26.4,50.8,11.0,1010.7,Rainy
2024-09-11,Jaipur,29.8,37.7,10.5,1002.4,Stormy
2024-09-11,Kolkata,28.7,66.7,13.8,1003.4,Rainy
2024-09-11,Lucknow,31.6,51.0,8.7,1016.4,Rainy
2024-09-11,Mumbai,32.7,84.6,13.9,1005.9,Sunny
2024-09-11,Nagpur,31.4,53.1,7.7,1005.9,Sunny
2024-09-11,Pune,25.5,48.5,5.2,1021.9,Partly Cloudy
2024-09-11,Wardha,31.0,53.7,6.5,1008.5,Stormy
2024-09-11,Washim,29.2,47.8,13.6,1003.2,Rainy
2024-09-11,Yavatmal,29.9,38.3,10.0,1009.0,Cloudy
2024-09-12,Ahmedabad,31.9,61.6,15.4,1006.4,Foggy
2024-09-12,Akola,30.6,48.9,7.4,1005.2,Rainy
2024-09-12,Amravati,32.1,41.8,13.5,1009.2,Cloudy
2024-09-12,Bengaluru,23.5,58.2,13.6,1018.0,Sunny
2024-09-12,Bhandara,29.3,59.5,10.9,1003.3,Sunny
2024-09-12,Chandrapur,32.6,60.3,10.6,1006.4,Sunny
2024-09-12,Chennai,30.2,70.9,21.6,1007.9,Sunny
2024-09-12,Delhi,24.2,58.4,12.9,1011.7,Sunny
2024-09-12,Gadchiroli,31.2,52.2,6.5,1007.2,Sunny
2024-09-12,Gondia,31.2,52.1,12.0,1016.6,Windy
2024-09-12,Hyderabad,27.1,66.5,16.2,1008.4,Sunny
2024-09-12,Jaipur,38.5,43.7,9.3,1007.5,Sunny
2024-09-12,Kolkata,27.7,64.5,10.8,1001.5,Sunny
2024-09-12,Lucknow,20.8,60.5,8.0,1010.9,Cloudy
2024-09-12,Mumbai,27.0,65.1,13.5,1014.5,Cloudy
2024-09-12,Nagpur,31.6,36.8,24.8,1004.7,Foggy
2024-09-12,Pune,26.8,47.6,7.6,1009.7,Cloudy
2024-09-12,Wardha,27.7,45.9,7.9,1004.3,Stormy
2024-09-12,Washim,33.4,45.7,10.5,1000.8,Sunny
2024-09-12,Yavatmal,24.3,51.4,9.9,1009.0,Cloudy
2024-09-13,Ahmedabad,27.0,41.2,14.9,1004.7,Sunny
2024-09-13,Akola,28.7,42.6,16.8,998.6,Windy
2024-09-13,Amravati,31.8,56.5,14.0,1008.0,Cloudy
2024-09-13,Bengaluru,23.0,63.8,11.4,1020.0,Stormy
2024-09-13,Bhandara,26.7,45.6,4.2,1007.2,Sunny
2024-09-13,Chandrapur,25.9,49.4,7.5,1007.4,Stormy
2024-09-13,Chennai,30.2,75.5,23.6,1003.5,Rainy
2024-09-13,Delhi,28.7,49.8,11.0,1007.0,Cloudy
2024-09-13,Gadchiroli,37.0,52.6,13.6,1004.4,Sunny
2024-09-13,Gondia,24.5,39.3,11.1,996.5,Cloudy
2024-09-13,Hyderabad,29.5,52.7,13.4,1021.4,Windy
2024-09-13,Jaipur,28.8,41.5,10.8,1009.3,Stormy
2024-09-13,Kolkata,28.4,58.9,6.7,1010.4,Partly Cloudy
2024-09-13,Lucknow,22.7,53.7,7.4,1010.6,Stormy
2024-09-13,Mumbai,27.7,72.6,13.9,1011.4,Partly Cloudy
2024-09-13,Nagpur,24.8,44.9,11.7,1008.1,Rainy
2024-09-13,Pune,23.6,64.0,11.2,1006.4,Sunny
2024-09-13,Wardha,33.1,61.1,3.8,1007.5,Rainy
2024-09-13,Washim,29.2,41.8,5.1,1010.3,Sunny
2024-09-13,Yavatmal,31.5,45.6,4.7,1001.0,Rainy
2024-09-14,Ahmedabad,26.4,30.3,11.9,1005.5,Partly Cloudy
2024-09-14,Akola,37.9,46.0,6.0,1004.8,Stormy
2024-09-14,Amravati,33.4,62.1,13.9,1005.6,Sunny
2024-09-14,Bengaluru,22.9,57.5,12.4,1013.5,Rainy
2024-09-14,Bhandara,29.4,55.9,9.8,1005.2,Rainy
2024-09-14,Chandrapur,35.0,73.3,15.0,1002.2,Sunny
2024-09-14,Chennai,30.9,80.1,17.0,1011.4,Cloudy
2024-09-14,Delhi,33.8,69.2,16.8,1005.7,Rainy
2024-09-14,Gadchiroli,32.9,50.0,10.9,1005.5,Sunny
2024-09-14,Gondia,24.7,75.2,11.3,1014.7,Sunny
2024-09-14,Hyderabad,28.2,72.5,8.2,1009.7,Sunny
2024-09-14,Jaipur,36.5,42.1,15.4,1015.7,Cloudy
2024-09-14,Kolkata,32.0,80.6,12.9,1007.6,Stormy
2024-09-14,Lucknow,29.7,69.9,11.2,1010.7,Cloudy
2024-09-14,Mumbai,31.4,77.7,15.9,1000.3,Foggy
2024-09-14,Nagpur,31.9,45.1,13.5,1007.6,Cloudy
2024-09-14,Pune,25.3,64.4,9.7,1014.5,Cloudy
2024-09-14,Wardha,39.2,49.6,8.5,1022.6,Sunny
2024-09-14,Washim,41.1,56.8,9.3,1002.7,Rainy
2024-09-14,Yavatmal,31.8,48.9,7.4,1008.5,Sunny
2024-09-15,Ahmedabad,31.4,43.6,10.9,1006.1,Sunny
2024-09-15,Akola,27.6,44.7,16.1,1003.6,Foggy
2024-09-15,Amravati,25.6,48.1,12.3,1000.7,Cloudy
2024-09-15,Bengaluru,24.1,76.4,15.1,1021.7,Sunny
2024-09-15,Bhandara,27.4,52.3,12.9,1007.8,Cloudy
2024-09-15,Chandrapur,31.6,53.6,9.8,1004.5,Partly Cloudy
2024-09-15,Chennai,31.8,70.7,13.6,1005.0,Cloudy
2024-09-15,Delhi,31.8,45.5,12.6,1008.2,Sunny
2024-09-15,Gadchiroli,33.5,47.3,14.4,1005.0,Stormy
2024-09-15,Gondia,32.6,71.6,8.4,1007.1,Cloudy
2024-09-15,Hyderabad,32.1,63.0,9.1,1016.7,Sunny
2024-09-15,Jaipur,31.9,51.9,14.2,1003.3,Rainy
2024-09-15,Kolkata,35.3,68.4,7.6,1023.5,Sunny
2024-09-15,Lucknow,21.1,69.7,17.3,1000.5,Foggy
2024-09-15,Mumbai,27.2,70.2,9.9,1011.7,Partly Cloudy
2024-09-15,Nagpur,26.4,55.5,0.4,1000.7,Sunny
2024-09-15,Pune,24.2,61.4,16.3,1014.1,Sunny
2024-09-15,Wardha,29.5,51.3,7.7,1007.7,Rainy
2024-09-15,Washim,29.4,50.5,19.2,1017.1,Sunny
2024-09-15,Yavatmal,33.2,57.0,5.1,999.8,Sunny
2024-09-16,Ahmedabad,36.1,48.7,23.7,1006.6,Cloudy
2024-09-16,Akola,34.0,51.6,11.8,1004.2,Foggy
2024-09-16,Amravati,31.5,49.9,5.4,1014.9,Stormy
2024-09-16,Bengaluru,23.6,69.2,9.4,1021.7,Rainy
2024-09-16,Bhandara,25.7,56.1,4.2,1009.8,Foggy
2024-09-16,Chandrapur,25.7,40.3,11.5,1005.4,Sunny
2024-09-16,Chennai,31.2,73.8,5.9,1006.1,Sunny
2024-09-16,Delhi,32.7,62.4,4.1,999.3,Partly Cloudy
2024-09-16,Gadchiroli,24.7,53.9,7.8,1003.8,Partly Cloudy
2024-09-16,Gondia,31.0,50.9,14.1,1018.1,Sunny
2024-09-16,Hyderabad,28.2,51.5,12.7,1011.3,Sunny
2024-09-16,Jaipur,20.5,48.9,10.0,1013.5,Sunny
2024-09-16,Kolkata,24.1,76.7,17.3,1011.3,Sunny
2024-09-16,Lucknow,22.1,61.1,4.5,1002.7,Foggy
2024-09-16,Mumbai,29.7,73.2,19.2,1008.7,Foggy
2024-09-16,Nagpur,29.5,48.5,15.0,1005.5,Rainy
2024-09-16,Pune,25.4,62.4,18.1,1013.0,Stormy
2024-09-16,Wardha,32.8,38.5,13.5,1007.4,Cloudy
2024-09-16,Washim,27.9,47.1,4.0,1015.2,Foggy
2024-09-16,Yavatmal,32.5,47.1,13.3,1011.8,Partly Cloudy
2024-09-17,Ahmedabad,28.3,41.5,13.0,1005.7,Sunny
2024-09-17,Akola,39.1,43.7,6.4,996.4,Sunny
2024-09-17,Amravati,25.6,43.2,7.4,1007.9,Cloudy
2024-09-17,Bengaluru,23.6,61.4,5.5,1018.2,Rainy
2024-09-17,Bhandara,28.5,61.3,0.0,1012.4,Sunny
2024-09-17,Chandrapur,24.4,52.6,0.0,1001.2,Windy
2024-09-17,Chennai,30.1,62.7,11.0,1004.5,Rainy
2024-09-17,Delhi,25.2,63.0,7.5,1010.5,Rainy
2024-09-17,Gadchiroli,31.1,63.1,15.7,1014.3,Partly Cloudy
2024-09-17,Gondia,24.9,57.1,8.8,1015.8,Windy
2024-09-17,Hyderabad,24.9,53.1,11.9,1005.0,Stormy
2024-09-17,Jaipur,28.1,40.6,17.3,1013.3,Windy
2024-09-17,Kolkata,30.4,76.4,13.0,1009.3,Foggy
2024-09-17,Lucknow,25.3,52.4,6.2,1005.9,Rainy
2024-09-17,Mumbai,31.9,72.1,16.0,1009.4,Windy
2024-09-17,Nagpur,31.6,42.3,2.4,1012.3,Stormy
2024-09-17,Pune,26.4,50.6,7.1,1009.3,Partly Cloudy
2024-09-17,Wardha,31.8,43.8,12.1,1011.3,Sunny
2024-09-17,Washim,34.8,60.6,9.2,1010.9,Sunny
2024-09-17,Yavatmal,32.3,65.9,11.9,1003.4,Foggy
2024-09-18,Ahmedabad,26.9,56.0,19.6,998.2,Sunny
2024-09-18,Akola,35.9,36.5,4.4,1009.0,Cloudy
2024-09-18,Amravati,30.1,45.9,8.3,1003.2,Sunny
2024-09-18,Bengaluru,26.2,61.6,15.2,1011.4,Rainy
2024-09-18,Bhandara,25.2,57.2,3.3,1008.7,Sunny
2024-09-18,Chandrapur,30.5,48.0,17.0,994.1,Cloudy
2024-09-18,Chennai,31.0,57.9,13.9,1005.7,Sunny
2024-09-18,Delhi,23.4,49.6,11.3,1009.9,Sunny
2024-09-18,Gadchiroli,32.9,54.7,11.3,1009.0,Foggy
2024-09-18,Gondia,28.0,67.9,6.4,1017.0,Rainy
2024-09-18,Hyderabad,27.6,41.1,6.7,1002.2,Cloudy
2024-09-18,Jaipur,27.7,42.0,8.6,1005.0,Sunny
2024-09-18,Kolkata,27.6,60.3,9.9,1008.1,Cloudy
2024-09-18,Lucknow,25.5,72.9,9.4,1007.2,Cloudy
2024-09-18,Mumbai,30.8,60.1,17.3,1005.8,Stormy
2024-09-18,Nagpur,27.8,41.4,10.4,1018.3,Windy
2024-09-18,Pune,26.8,63.7,9.0,999.7,Partly Cloudy
2024-09-18,Wardha,29.7,50.3,8.5,1005.9,Cloudy
2024-09-18,Washim,30.1,35.8,15.3,1015.4,Sunny
2024-09-18,Yavatmal,30.4,57.0,11.8,1010.2,Sunny
2024-09-19,Ahmedabad,31.0,39.7,13.4,1008.7,Partly Cloudy
2024-09-19,Akola,31.0,48.6,12.5,1009.6,Partly Cloudy
2024-09-19,Amravati,34.2,44.5,9.4,1005.6,Cloudy
2024-09-19,Bengaluru,26.5,71.6,7.9,1010.9,Partly Cloudy
2024-09-19,Bhandara,32.4,61.0,6.9,1007.6,Cloudy
2024-09-19,Chandrapur,34.5,57.0,16.5,1013.0,Partly Cloudy
2024-09-19,Chennai,29.4,74.4,14.6,1016.4,Stormy
2024-09-19,Delhi,26.5,66.1,13.2,1006.0,Partly Cloudy
2024-09-19,Gadchiroli,30.4,48.8,11.8,1012.3,Sunny
2024-09-19,Gondia,28.5,48.5,11.8,1002.9,Sunny
2024-09-19,Hyderabad,26.9,54.5,10.5,1004.2,Sunny
2024-09-19,Jaipur,27.6,50.1,10.9,1003.3,Partly Cloudy
2024-09-19,Kolkata,30.5,77.7,11.4,1002.9,Rainy
2024-09-19,Lucknow,29.9,67.2,12.9,1009.6,Partly Cloudy
2024-09-19,Mumbai,30.0,69.2,10.9,1011.7,Foggy
2024-09-19,Nagpur,32.7,45.6,8.8,997.5,Rainy
2024-09-19,Pune,26.3,58.9,6.9,1008.0,Rainy
2024-09-19,Wardha,33.9,55.9,11.9,1003.0,Windy
2024-09-19,Washim,34.2,59.8,18.9,1009.9,Foggy
2024-09-19,Yavatmal,34.3,53.2,0.0,1003.6,Sunny
2024-09-20,Ahmedabad,35.2,44.2,12.0,1005.4,Sunny
2024-09-20,Akola,37.1,45.0,7.3,1006.6,Sunny
2024-09-20,Amravati,27.6,61.9,7.2,1012.8,Rainy
2024-09-20,Bengaluru,21.4,64.6,7.2,1009.9,Rainy
2024-09-20,Bhandara,32.0,69.4,4.1,1010.0,Windy
2024-09-20,Chandrapur,27.5,51.9,5.4,998.9,Foggy
2024-09-20,Chennai,32.4,63.5,12.8,1007.0,Rainy
2024-09-20,Delhi,27.2,53.0,11.8,1013.0,Partly Cloudy
2024-09-20,Gadchiroli,28.8,48.7,6.1,1004.6,Windy
2024-09-20,Gondia,27.3,61.4,10.7,1002.5,Foggy
2024-09-20,Hyderabad,24.9,73.6,11.4,1012.6,Windy
2024-09-20,Jaipur,24.5,46.2,13.8,999.8,Sunny
2024-09-20,Kolkata,30.3,72.0,14.6,1011.8,Cloudy
2024-09-20,Lucknow,28.0,52.7,8.5,1006.7,Cloudy
2024-09-20,Mumbai,29.3,72.1,9.5,1015.3,Rainy
2024-09-20,Nagpur,34.8,36.8,12.9,1010.1,Cloudy
2024-09-20,Pune,25.8,54.1,15.6,1015.8,Rainy
2024-09-20,Wardha,33.9,60.3,5.6,1014.0,Rainy
2024-09-20,Washim,35.8,36.1,9.2,1005.9,Sunny
2024-09-20,Yavatmal,33.4,52.9,5.3,1008.2,Cloudy
2024-09-21,Ahmedabad,28.0,43.0,19.7,989.4,Sunny
2024-09-21,Akola,32.9,40.4,3.1,1005.6,Partly Cloudy
2024-09-21,Amravati,35.8,60.6,6.8,1013.2,Partly Cloudy
2024-09-21,Bengaluru,24.5,72.5,2.8,1018.7,Partly Cloudy
2024-09-21,Bhandara,33.3,38.7,1.5,1003.9,Sunny
2024-09-21,Chandrapur,31.9,46.8,8.6,1002.1,Rainy
2024-09-21,Chennai,30.4,62.6,17.4,1000.7,Sunny
2024-09-21,Delhi,30.9,57.3,16.9,1002.4,Sunny
2024-09-21,Gadchiroli,32.3,69.8,8.1,1011.6,Sunny
2024-09-21,Gondia,33.6,65.1,9.3,1011.8,Rainy
2024-09-21,Hyderabad,28.3,71.1,14.3,1019.0,Sunny
2024-09-21,Jaipur,31.2,55.2,16.3,1007.2,Cloudy
2024-09-21,Kolkata,31.4,59.7,11.7,1008.6,Sunny
2024-09-21,Lucknow,26.7,61.4,12.3,1006.5,Rainy
2024-09-21,Mumbai,30.3,72.8,18.7,1006.8,Partly Cloudy
2024-09-21,Nagpur,27.8,63.0,11.7,1006.5,Rainy
2024-09-21,Pune,22.2,57.8,11.6,1014.4,Partly Cloudy
2024-09-21,Wardha,29.0,40.5,4.9,999.8,Partly Cloudy
2024-09-21,Washim,34.9,41.8,12.5,1015.1,Sunny
2024-09-21,Yavatmal,29.5,51.3,11.3,1003.9,Partly Cloudy
2024-09-22,Ahmedabad,29.2,67.2,17.2,998.1,Partly Cloudy
2024-09-22,Akola,31.5,51.2,18.9,1006.9,Sunny
2024-09-22,Amravati,33.6,37.3,4.5,1005.6,Cloudy
2024-09-22,Bengaluru,22.8,42.5,12.3,1007.9,Rainy
2024-09-22,Bhandara,28.3,56.2,4.5,1008.2,Foggy
2024-09-22,Chandrapur,26.2,56.1,7.9,1003.1,Windy
2024-09-22,Chennai,30.5,75.1,16.8,1002.2,Windy
2024-09-22,Delhi,20.9,57.1,4.2,1013.6,Rainy
2024-09-22,Gadchiroli,29.3,63.4,12.1,1015.6,Partly Cloudy
2024-09-22,Gondia,32.7,67.7,17.4,1006.7,Windy
2024-09-22,Hyderabad,27.2,70.9,16.1,1006.4,Cloudy
2024-09-22,Jaipur,26.6,47.4,17.6,1005.6,Rainy
2024-09-22,Kolkata,28.7,71.6,19.5,1008.6,Rainy
2024-09-22,Lucknow,25.5,60.3,4.2,1015.2,Rainy
2024-09-22,Mumbai,30.9,58.2,9.4,1001.6,Foggy
2024-09-22,Nagpur,31.4,50.0,13.3,1003.0,Cloudy
2024-09-22,Pune,22.8,65.5,11.1,1017.8,Rainy
2024-09-22,Wardha,36.2,42.4,9.6,1007.2,Cloudy
2024-09-22,Washim,29.4,53.6,13.9,1009.7,Stormy
2024-09-22,Yavatmal,22.6,62.9,15.0,1012.0,Partly Cloudy
2024-09-23,Ahmedabad,32.7,37.8,13.9,1003.6,Stormy
2024-09-23,Akola,35.0,62.0,14.5,1006.2,Rainy
2024-09-23,Amravati,31.2,49.0,8.6,1004.3,Windy
2024-09-23,Bengaluru,23.6,63.7,3.5,1017.4,Sunny
2024-09-23,Bhandara,31.5,53.7,13.6,1009.1,Partly Cloudy
2024-09-23,Chandrapur,29.8,40.3,4.0,1014.6,Windy
2024-09-23,Chennai,28.7,68.8,16.2,1005.6,Rainy
2024-09-23,Delhi,32.5,53.9,12.6,1008.8,Cloudy
2024-09-23,Gadchiroli,29.9,50.1,10.7,1011.2,Stormy
2024-09-23,Gondia,29.7,55.4,19.0,1011.8,Foggy
2024-09-23,Hyderabad,28.3,62.9,14.7,1015.2,Sunny
2024-09-23,Jaipur,32.7,44.1,14.2,1012.4,Windy
2024-09-23,Kolkata,25.9,59.8,15.5,1009.5,Cloudy
2024-09-23,Lucknow,22.2,62.7,10.2,1015.8,Cloudy
2024-09-23,Mumbai,28.9,78.0,14.6,1008.5,Windy
2024-09-23,Nagpur,26.5,42.7,16.0,1003.9,Rainy
2024-09-23,Pune,23.4,60.1,12.2,1014.7,Partly Cloudy
2024-09-23,Wardha,31.0,39.2,10.4,1006.7,Sunny
2024-09-23,Washim,25.5,52.8,12.8,1005.0,Stormy
2024-09-23,Yavatmal,28.5,37.0,11.6,1006.8,Cloudy
2024-09-24,Ahmedabad,33.0,49.7,18.5,1012.4,Cloudy
2024-09-24,Akola,28.5,49.8,6.4,997.1,Cloudy
2024-09-24,Amravati,31.0,45.8,10.4,1004.6,Partly Cloudy
2024-09-24,Bengaluru,24.5,55.9,7.0,1008.6,Cloudy
2024-09-24,Bhandara,26.3,54.1,14.8,1007.5,Stormy
2024-09-24,Chandrapur,28.9,53.8,6.7,1004.2,Partly Cloudy
2024-09-24,Chennai,30.4,71.8,19.1,1003.0,Cloudy
2024-09-24,Delhi,26.4,61.5,4.7,1006.3,Cloudy
2024-09-24,Gadchiroli,29.7,57.3,11.1,1005.7,Sunny
2024-09-24,Gondia,36.3,38.2,11.6,1008.5,Rainy
2024-09-24,Hyderabad,31.7,56.6,13.4,1010.1,Partly Cloudy
2024-09-24,Jaipur,32.1,38.1,8.1,1008.8,Rainy
2024-09-24,Kolkata,30.2,80.9,13.0,1010.1,Sunny
2024-09-24,Lucknow,30.4,59.2,9.9,1012.0,Sunny
2024-09-24,Mumbai,30.6,73.0,18.1,1013.8,Rainy
2024-09-24,Nagpur,26.8,41.6,7.0,1001.3,Rainy
2024-09-24,Pune,25.7,39.7,9.8,1016.7,Partly Cloudy
2024-09-24,Wardha,34.9,52.9,9.4,1002.8,Cloudy
2024-09-24,Washim,36.9,51.7,11.3,1002.0,Sunny
2024-09-24,Yavatmal,26.8,57.0,12.7,1009.3,Cloudy
2024-09-25,Ahmedabad,29.1,35.4,24.1,1009.0,Sunny
2024-09-25,Akola,26.2,52.4,3.7,1001.8,Partly Cloudy
2024-09-25,Amravati,27.5,20.0,8.9,1012.2,Rainy
2024-09-25,Bengaluru,23.7,74.1,12.4,1018.1,Sunny
2024-09-25,Bhandara,28.2,37.6,3.2,1006.9,Rainy
2024-09-25,Chandrapur,29.1,70.8,18.7,1007.6,Sunny
2024-09-25,Chennai,33.0,59.7,14.1,1011.7,Sunny
2024-09-25,Delhi,25.5,61.3,15.0,1007.9,Sunny
2024-09-25,Gadchiroli,34.4,58.8,16.4,1012.4,Rainy
2024-09-25,Gondia,26.2,69.2,9.8,1004.0,Sunny
2024-09-25,Hyderabad,27.7,58.8,13.5,1005.7,Stormy
2024-09-25,Jaipur,27.0,29.4,17.2,997.1,Sunny
2024-09-25,Kolkata,28.3,74.5,7.3,1000.3,Sunny
2024-09-25,Lucknow,26.5,58.2,16.3,1005.4,Cloudy
2024-09-25,Mumbai,31.7,63.6,13.5,1007.9,Cloudy
2024-09-25,Nagpur,32.1,40.3,10.2,999.2,Partly Cloudy
2024-09-25,Pune,22.4,64.1,7.6,1016.8,Cloudy
2024-09-25,Wardha,32.2,60.3,15.4,1000.4,Sunny
2024-09-25,Washim,26.2,45.3,15.6,1003.6,Foggy
2024-09-25,Yavatmal,40.8,42.7,12.2,1004.2,Rainy
2024-09-26,Ahmedabad,33.5,47.7,11.1,1002.6,Foggy
2024-09-26,Akola,31.1,47.2,15.7,1007.1,Rainy
2024-09-26,Amravati,26.9,58.5,8.8,1013.5,Sunny
2024-09-26,Bengaluru,24.4,72.4,12.9,1014.1,Rainy
2024-09-26,Bhandara,33.3,55.7,11.0,1010.4,Rainy
2024-09-26,Chandrapur,34.8,61.2,11.4,1009.7,Rainy
2024-09-26,Chennai,31.7,62.7,20.4,999.9,Rainy
2024-09-26,Delhi,23.4,41.0,11.6,1007.5,Rainy
2024-09-26,Gadchiroli,35.6,60.6,4.5,1009.0,Rainy
2024-09-26,Gondia,29.2,51.2,7.3,1012.2,Rainy
2024-09-26,Hyderabad,30.0,62.4,13.9,1012.8,Stormy
2024-09-26,Jaipur,25.6,50.5,8.8,1006.7,Windy
2024-09-26,Kolkata,27.4,67.4,10.4,1013.2,Rainy
2024-09-26,Lucknow,28.4,81.5,14.5,1011.1,Sunny
2024-09-26,Mumbai,29.6,86.4,18.7,1002.5,Sunny
2024-09-26,Nagpur,33.6,53.0,7.6,1007.9,Rainy
2024-09-26,Pune,25.7,63.5,11.2,1013.1,Sunny
2024-09-26,Wardha,31.1,47.7,12.7,1006.4,Stormy
2024-09-26,Washim,38.3,56.1,14.8,1012.8,Cloudy
2024-09-26,Yavatmal,26.9,48.3,11.8,1005.2,Rainy
2024-09-27,Ahmedabad,31.7,37.4,15.9,1005.0,Cloudy
2024-09-27,Akola,29.4,57.4,5.6,1002.3,Sunny
2024-09-27,Amravati,27.8,67.8,10.9,1005.7,Windy
2024-09-27,Bengaluru,25.1,60.3,7.4,1020.7,Stormy
2024-09-27,Bhandara,33.8,50.0,10.7,1002.1,Sunny
2024-09-27,Chandrapur,31.1,42.7,15.5,1012.9,Cloudy
2024-09-27,Chennai,32.3,83.0,11.2,1006.4,Cloudy
2024-09-27,Delhi,21.0,65.4,13.7,1014.1,Partly Cloudy
2024-09-27,Gadchiroli,34.9,43.6,9.6,1019.8,Sunny
2024-09-27,Gondia,29.9,42.7,8.6,1004.0,Rainy
2024-09-27,Hyderabad,27.6,57.9,15.8,1019.0,Sunny
2024-09-27,Jaipur,25.8,50.6,11.1,1008.5,Rainy
2024-09-27,Kolkata,26.9,78.1,12.9,1004.8,Stormy
2024-09-27,Lucknow,26.8,62.8,10.5,1015.4,Windy
2024-09-27,Mumbai,30.1,69.2,12.9,1013.8,Partly Cloudy
2024-09-27,Nagpur,25.6,36.8,7.3,1014.9,Stormy
2024-09-27,Pune,25.5,54.0,9.9,1013.1,Cloudy
2024-09-27,Wardha,31.0,49.5,14.1,1008.8,Sunny
2024-09-27,Washim,30.5,53.0,12.0,1006.7,Stormy
2024-09-27,Yavatmal,34.4,51.1,9.8,1006.8,Sunny
2024-09-28,Ahmedabad,30.1,53.8,12.4,1011.5,Cloudy
2024-09-28,Akola,26.2,51.2,11.4,1010.4,Windy
2024-09-28,Amravati,28.9,56.0,12.3,1010.2,Windy
2024-09-28,Bengaluru,24.5,72.3,9.5,1019.7,Cloudy
2024-09-28,Bhandara,30.4,59.6,5.1,1002.8,Cloudy
2024-09-28,Chandrapur,34.2,63.9,9.8,1002.6,Cloudy
2024-09-28,Chennai,31.1,64.7,14.8,1012.1,Partly Cloudy
2024-09-28,Delhi,30.0,41.7,8.5,1002.6,Rainy
2024-09-28,Gadchiroli,21.4,72.8,6.8,1007.4,Windy
2024-09-28,Gondia,28.4,47.1,12.5,1008.7,Foggy
2024-09-28,Hyderabad,28.8,51.7,18.8,1010.6,Rainy
2024-09-28,Jaipur,28.1,52.9,9.1,1005.8,Sunny
2024-09-28,Kolkata,30.4,55.3,7.7,1008.3,Cloudy
